Student Ranking Order (Rank, ID):
795246, 314923
795478, 131176
795630, 179870
795932, 791006
796005, 183370
796005, 823874
796488, 28865
796498, 603224
796528, 588756
796877, 619088
797011, 859218
797518, 179255
797702, 603948
798047, 8121
798093, 732120
798306, 254736
798329, 206263
798402, 858198
798683, 658933
799089, 38479
799345, 821421
799545, 796643
799578, 365052
800067, 582774
800078, 3469
800184, 30367
800467, 937931
800496, 696653
800748, 361619
800808, 384897
801007, 506635
801163, 981339
801214, 337036
801222, 97698
801374, 187741
801440, 897371
801582, 600791
801661, 176222
801744, 44911
801778, 515374
801890, 595301
802037, 472230
802359, 322257
802605, 915164
803019, 123497
803087, 784505
803179, 93210
803344, 823174
803576, 368822
803912, 570740
804438, 939672
804484, 717935
804840, 841693
804870, 461263
804901, 983845
805086, 575326
805397, 251539
805571, 263840
805709, 48990
805903, 911307
805921, 504522
806011, 953340
806275, 183629
806301, 779521
806389, 415708
806693, 98310
806980, 976634
807289, 173824
807477, 556281
807607, 423535
807693, 418822
808066, 510920
808314, 289838
809038, 488146
809097, 657169
809193, 538377
809229, 229240
809822, 406087
809828, 478547
809910, 590972
810051, 341047
810549, 996319
810580, 849391
810625, 864517
810887, 60479
811047, 692952
811150, 99721
811317, 480296
811719, 194282
812585, 126766
812722, 827032
812929, 727763
813709, 742398
813833, 92871
813841, 499194
814074, 524176
814107, 402832
814444, 186143
814654, 134240
815108, 151873
815475, 671795
815711, 564799
815980, 729810
816417, 329934
816491, 131512
816651, 291964
816930, 732299
817249, 839952
817737, 342808
818072, 656026
818339, 834131
818489, 25268
819324, 980195
819365, 978772
819607, 47020
819608, 25048
820090, 61128
820092, 861662
820180, 869354
820191, 19431
820437, 758159
820684, 335759
820776, 235495
820894, 951873
820962, 988556
821309, 331086
821340, 933615
822063, 671429
822112, 317438
822362, 458059
822390, 505124
822416, 386537
822601, 371382
822618, 271669
822959, 588438
823097, 205188
823186, 79538
823402, 650934
823500, 290895
823981, 932247
824274, 912638
824409, 410974
824626, 991832
825035, 461573
825221, 428685
825242, 406505
825266, 597865
825502, 145825
825520, 555341
825529, 226769
825775, 998390
825960, 846289
826682, 608737
827262, 21536
827667, 207193
828010, 745532
828309, 432395
828412, 40336
828949, 928397
829002, 492120
829048, 299583
829121, 20350
829190, 412440
829204, 198365
829363, 517308
829374, 340391
829413, 139219
829882, 871606
830049, 580698
830305, 892603
830523, 602996
831035, 643381
831376, 538753
831666, 130142
831685, 438596
831932, 239172
832258, 697943
832482, 781712
832872, 803827
832978, 614814
833060, 136932
833169, 234272
833264, 444150
834133, 847013
834156, 283426
834343, 861761
834343, 811375
834406, 300616
834440, 724453
834552, 58554
834774, 393836
834956, 515427
835027, 884644
835393, 216253
835633, 599753
835675, 817930
836521, 856592
836533, 612210
836541, 47152
836828, 311520
836855, 218070
837125, 217646
837341, 21056
837599, 979656
837877, 308056
837971, 836825
838114, 781103
838714, 953128
838741, 802364
839157, 439763
839297, 673803
839471, 784171
839475, 376280
839686, 746089
839929, 186160
839980, 812679
840045, 250343
840092, 319861
840152, 32285
840322, 579401
840379, 905205
840554, 929564
840679, 893990
840843, 20676
840969, 306681
841000, 654897
841003, 167363
841258, 542934
841317, 826550
841380, 913916
841548, 879544
841707, 953543
841903, 691527
841996, 289365
842086, 47070
842118, 63643
842173, 991679
842198, 759622
842289, 379138
842374, 379826
842608, 884032
842624, 364749
842873, 861770
843159, 406116
843383, 813850
843632, 163882
844040, 199446
844179, 843877
844320, 753319
845185, 492797
845203, 22495
845336, 688504
845426, 447514
845435, 189238
846343, 226261
847018, 432725
847051, 701140
847279, 191990
847680, 398109
847910, 212888
847992, 846254
848112, 215790
848126, 44569
848195, 879841
848442, 199140
848533, 87555
849313, 903085
849320, 427511
849390, 377437
849414, 715449
849644, 631207
849738, 246556
849820, 217119
849974, 184709
850143, 536673
850543, 9780
850615, 956134
850820, 106031
851156, 298137
851352, 219293
851372, 328774
851578, 272303
851683, 644651
851744, 698904
851844, 873982
852488, 981063
852565, 157566
852761, 297195
852851, 107370
853070, 982984
853755, 163379
853796, 796574
854637, 402022
854673, 167798
854990, 474661
855468, 408039
856113, 655241
856486, 426322
856794, 454984
856799, 435046
856954, 956958
857677, 666170
857724, 499329
857810, 319795
858259, 789239
858637, 104683
858801, 206103
858979, 975262
859132, 123703
859724, 438387
859834, 268753
859897, 402772
860070, 551403
860213, 226877
860451, 965972
860552, 211352
860890, 938463
860924, 992350
860951, 606077
860978, 916356
861203, 968547
861232, 443875
861268, 903726
861793, 676411
861816, 885956
861841, 100499
861869, 818188
861958, 11695
862384, 619926
862401, 448817
862736, 496094
862933, 73075
863003, 604128
863491, 587299
863708, 168683
864368, 1899
864690, 671285
865135, 675484
865250, 792507
865780, 408363
866142, 414290
866303, 514002
866748, 875895
867082, 722331
867274, 810188
867414, 529748
867492, 754679
867673, 924986
867749, 830590
867900, 439877
868276, 887952
868530, 966639
868550, 58064
868860, 767945
869167, 298115
869505, 728771
869789, 991229
871076, 968254
871398, 170347
871426, 951169
871518, 878818
871799, 693067
872358, 925729
872655, 744833
872676, 930635
872894, 961249
872953, 299389
873040, 254986
873589, 718640
873747, 993366
873766, 615891
874142, 867842
874426, 412090
874525, 589848
875054, 650671
875415, 871593
875789, 981497
875797, 768176
875889, 505618
875900, 16984
875975, 951946
876077, 852146
876186, 388664
876241, 618551
876468, 157705
876496, 8859
876559, 993941
877106, 922929
877512, 447951
877616, 112139
877622, 992636
878243, 127001
878478, 464638
878654, 846287
878699, 48043
878852, 4365
878995, 276434
879293, 714521
879599, 174258
879748, 209433
879849, 329489
879932, 327188
880121, 796986
880208, 513930
880574, 32987
880821, 644662
881373, 450896
881380, 462518
881750, 266146
881785, 931058
881808, 436930
881848, 976676
881977, 327076
882210, 524381
882519, 953437
882973, 418166
883176, 789416
883183, 339995
883412, 304556
883669, 520212
883711, 436074
883761, 341933
883779, 211992
883940, 210966
884127, 411262
884138, 861063
884524, 859495
884623, 931982
884650, 527045
884722, 410114
884875, 550918
884895, 634870
885030, 76219
885129, 45784
885289, 461070
885300, 255015
885438, 567079
885611, 212360
885969, 298262
886186, 361872
886579, 635231
887472, 15377
887514, 782113
887565, 111392
887955, 618552
888017, 376255
888046, 645098
888102, 530702
888250, 411425
888324, 239410
888842, 374057
889208, 71023
889291, 736510
889552, 617201
889804, 816035
890775, 121147
890779, 226181
890800, 728854
890894, 394677
890901, 249906
891006, 624410
891170, 839957
891205, 486691
891408, 972125
891583, 155485
891685, 164086
891850, 448175
892172, 266851
892206, 94967
892251, 973820
892599, 150889
892743, 865067
892778, 661338
892888, 500181
893021, 24802
893174, 301829
893468, 495200
893513, 543641
893707, 853992
893842, 352303
894117, 753126
894322, 994124
894465, 260128
894482, 878125
894561, 826306
894770, 681434
894789, 661267
895270, 231531
895463, 800760
895657, 993608
895882, 152034
895884, 750916
896085, 791467
896093, 439255
897202, 265175
897847, 280400
898122, 644265
898314, 351215
898441, 801515
898455, 505465
898855, 612810
899104, 829862
899133, 615518
899309, 608523
899801, 554313
900199, 28599
900280, 60020
900330, 394080
900352, 391036
900386, 223267
900441, 892514
900497, 809829
900604, 714535
900644, 864818
900854, 676760
900873, 627282
901116, 341925
901350, 985270
902133, 495301
902212, 488369
902281, 842706
902530, 854857
902730, 280797
902823, 497848
902945, 516621
903071, 2847
903344, 779742
903963, 560247
904024, 278113
904398, 963399
904695, 120737
904809, 448935
904812, 375355
904892, 861433
905027, 846217
905256, 291385
905272, 251036
905272, 471715
905595, 184290
906015, 261259
906172, 521405
906302, 433244
906510, 714782
906670, 773574
906687, 727718
906771, 355617
906823, 343515
906855, 892905
906885, 816738
907080, 282188
907577, 630642
907869, 527581
908111, 473772
908202, 99155
908410, 496743
908428, 817089
909097, 564779
909235, 991002
909879, 842145
910354, 667906
910481, 780371
910500, 74964
910719, 63627
910766, 868366
910925, 512657
911052, 369150
911183, 81751
911655, 75926
911710, 864712
911740, 11277
911803, 121906
911827, 134941
911929, 344966
911939, 256323
911941, 590349
912025, 851996
912268, 713758
912292, 818893
912617, 172570
912833, 937466
912864, 357669
912932, 965624
913560, 687809
913787, 223340
914267, 331088
914384, 813355
914406, 575542
914561, 376498
914579, 728187
914925, 941192
915158, 434731
915184, 845352
915383, 170792
915421, 397867
915549, 230579
915644, 131423
915992, 402221
916357, 58578
916463, 615595
916548, 347035
916681, 409237
916781, 983332
916941, 767571
917064, 911622
917118, 777155
917140, 627782
917544, 573036
917748, 203180
917953, 513635
918024, 960974
918142, 792759
918839, 639744
918978, 701246
919177, 505031
919262, 396125
919370, 76114
919493, 296185
919657, 466402
919986, 67641
920041, 850408
920490, 484894
920810, 940888
920962, 328157
921008, 396172
921066, 316355
921181, 767980
921591, 247713
921655, 807374
921826, 269560
921973, 790303
922144, 120043
922301, 269772
922533, 699190
922641, 665128
922826, 433748
922949, 819259
923015, 568981
923085, 879467
923493, 21683
923557, 897200
923770, 120734
924011, 154573
924357, 256389
924687, 350879
925142, 275823
925859, 483532
926162, 838665
926470, 21047
926915, 613086
927095, 760401
927140, 388816
927208, 230374
927441, 873353
927533, 548653
927720, 662431
927991, 159334
928137, 480365
928160, 967996
928344, 892940
928349, 271038
928656, 632475
928876, 599052
929300, 274329
929336, 551633
929410, 879608
929501, 617830
929587, 15072
929946, 68105
930168, 1494
930282, 629142
930402, 91911
930820, 272818
930910, 855202
931000, 88418
931091, 333677
931595, 99861
932111, 805302
932145, 301455
932371, 466666
932482, 841310
932483, 6384
932725, 815807
932822, 312046
933254, 362242
933354, 755428
934149, 607819
934188, 314559
934978, 84938
934980, 351394
935674, 248849
935738, 547285
935841, 794522
935859, 385073
935895, 576456
935899, 550527
936282, 341577
936599, 969644
937051, 881983
937246, 838251
937263, 782946
937283, 743479
937335, 348026
937375, 609472
937413, 993074
937557, 756
937607, 818761
937940, 337156
938158, 712413
938200, 915787
938453, 128529
938773, 735507
939140, 770119
939159, 608357
939173, 776867
939174, 763626
939379, 779088
939481, 681997
939482, 501978
939646, 713100
940361, 364328
940592, 603354
940668, 595511
941000, 576966
941460, 514716
941711, 592043
941739, 393609
941802, 980796
941863, 711746
941948, 171474
942237, 895754
942316, 111097
942346, 84470
942449, 490464
942650, 565018
942724, 942365
942785, 517487
943303, 386006
943387, 42991
943486, 527488
943576, 633452
943591, 291976
943795, 995964
944270, 219648
944374, 781619
944393, 72474
944562, 858425
944856, 380162
944919, 834292
944944, 369006
944987, 678242
945003, 688196
945632, 969242
945868, 227906
946457, 547737
947388, 508066
947620, 534103
948236, 999857
948634, 247149
948955, 739066
948985, 866612
949002, 681448
949220, 441795
949342, 715243
949631, 883108
949762, 721852
949816, 119093
949901, 77273
950038, 220345
950042, 151438
950049, 945490
950218, 704379
950519, 397526
950993, 874968
951017, 975288
951744, 469119
951812, 632695
952155, 222011
952201, 386115
952586, 208030
952750, 977790
952883, 939693
953313, 572462
953423, 280775
953841, 720712
953861, 254400
954046, 33896
954319, 606332
954551, 71266
954578, 82724
954707, 86401
954921, 199026
955047, 246504
955087, 27882
955274, 146687
955306, 912949
955596, 351436
955780, 932474
956028, 885147
956630, 776951
956923, 44881
957288, 503750
957297, 975490
957529, 634926
957770, 147790
957935, 396836
958112, 88597
958787, 756695
958885, 784491
958972, 632783
959236, 236886
959356, 536760
959899, 153762
959978, 814574
960391, 805757
960776, 706897
960778, 4393
960895, 920468
960924, 715404
960966, 826609
960978, 261449
961147, 560119
961198, 227709
961208, 918686
961454, 377048
961483, 480606
961682, 908526
961854, 586254
962150, 964332
962220, 888558
962374, 228877
962437, 241001
962765, 564769
963209, 187181
963464, 666031
963617, 854495
963715, 398646
963880, 787021
964015, 909902
964175, 276500
964253, 556478
964368, 990287
964594, 817160
964855, 460851
965405, 334519
965469, 38241
965636, 739893
965748, 533371
965862, 908549
966238, 49364
966477, 973810
966530, 490532
966940, 978697
967007, 580548
967319, 167784
967331, 439164
967436, 735837
967520, 82669
967810, 352136
967834, 592799
967858, 967504
968014, 882792
968028, 289876
968082, 641273
968169, 487810
968207, 391468
968363, 399199
968592, 567736
968711, 623878
969151, 331874
969153, 28972
969356, 524403
969708, 745938
969782, 386699
970295, 81004
970358, 668824
970867, 291981
970899, 377196
971102, 635637
971239, 144069
971407, 183780
971524, 577118
971555, 360859
971567, 175064
971721, 787925
971955, 36902
972017, 784661
972174, 168968
972200, 49319
972227, 449167
972547, 71624
972813, 96047
972825, 79723
972832, 695790
972890, 697119
973105, 135051
973258, 774411
973376, 503984
973498, 948220
973713, 584193
973763, 98605
974044, 911867
974120, 247437
974248, 756634
974863, 672059
975021, 327055
975410, 275046
975447, 935945
975812, 257518
976041, 128464
976041, 348636
976119, 236347
976412, 566561
976981, 622635
977384, 849665
977828, 626651
977870, 915710
978222, 316753
978404, 342775
978549, 994454
978865, 224790
979078, 220142
979198, 813845
979495, 51743
979668, 155001
979700, 564127
979724, 845995
979913, 234470
980257, 702938
980306, 886892
980398, 926426
980462, 667361
980499, 46075
980677, 181671
980901, 759829
981063, 414033
981347, 161523
981881, 110194
982031, 579554
982036, 658428
982126, 63808
982127, 514408
982313, 807272
982939, 473621
983110, 125340
983467, 331817
983786, 150445
983899, 433852
984167, 102288
984558, 747443
984756, 179765
984835, 639136
984880, 811420
984976, 666257
985730, 147604
986196, 79338
986307, 552680
986394, 888742
986604, 517244
986691, 572017
987385, 407931
987851, 108366
987976, 970596
988011, 131623
988216, 125854
989181, 541977
989196, 803016
989358, 776762
989460, 5321
989462, 948525
989969, 472275
990254, 754929
990429, 707091
991009, 408183
991076, 935499
991415, 623719
991424, 525619
992016, 545573
992227, 164942
992838, 459796
992905, 351446
992972, 251599
993189, 772569
993207, 749837
993311, 405795
993989, 203672
994569, 278132
994721, 602682
995176, 840766
995789, 26296
995851, 435392
995942, 568161
996064, 443555
996079, 364851
996215, 291215
996250, 586664
997185, 467651
997432, 711536
997720, 12223
998159, 457877
998713, 468648
998810, 172693
999494, 66005
999647, 542414
999652, 406576
999661, 796085
999973, 149393
